Year,Location_ID,Indicator_ID,Industry_ID,Authority,Value,Scalar_ID,UOM_ID
2013,ON,INTCN,RTL,Licensed source,0,6,81
2013,ON,INTCN,RTL,Unlicensed source,117,6,81
2013,ON,GV,CULT,Licensed source,1,6,81
2013,ON,GV,CULT,Unlicensed source,466,6,81
2013,ON,GV,RTL,Licensed source,0,6,81
2013,ON,GV,RTL,Unlicensed source,469,6,81
2013,PR,DP,CULT,Licensed source,5,6,81
2013,PR,DP,CULT,Unlicensed source,191,6,81
2013,PR,DP,RTL,Licensed source,0,6,81
2013,PR,DP,RTL,Unlicensed source,245,6,81
2013,PR,DMP,CULT,Licensed source,0,6,81
2013,PR,DMP,CULT,Unlicensed source,186,6,81
2013,PR,DMP,RTL,Licensed source,0,6,81
2013,PR,DMP,RTL,Unlicensed source,245,6,81
2013,PR,DOP,CULT,Licensed source,5,6,81
2013,PR,DOP,CULT,Unlicensed source,6,6,81
2013,PR,DOP,RTL,Licensed source,0,6,81
2013,PR,DOP,RTL,Unlicensed source,0,6,81
2013,PR,INTCN,CULT,Licensed source,4,6,81
2013,PR,INTCN,CULT,Unlicensed source,72,6,81
2013,PR,INTCN,RTL,Licensed source,0,6,81
2013,PR,INTCN,RTL,Unlicensed source,49,6,81
2013,PR,GV,CULT,Licensed source,1,6,81
2013,PR,GV,CULT,Unlicensed source,119,6,81
2013,PR,GV,RTL,Licensed source,0,6,81
2013,PR,GV,RTL,Unlicensed source,196,6,81
2013,MB,DP,CULT,Licensed source,0,6,81
2013,MB,DP,CULT,Unlicensed source,40,6,81
2013,MB,DP,RTL,Licensed source,0,6,81
2013,MB,DP,RTL,Unlicensed source,48,6,81
2013,MB,DMP,CULT,Licensed source,0,6,81
2013,MB,DMP,CULT,Unlicensed source,39,6,81
2013,MB,DMP,RTL,Licensed source,0,6,81
2013,MB,DMP,RTL,Unlicensed source,48,6,81
2013,MB,DOP,CULT,Licensed source,0,6,81
2013,MB,DOP,CULT,Unlicensed source,1,6,81
2013,MB,DOP,RTL,Licensed source,0,6,81
2013,MB,DOP,RTL,Unlicensed source,0,6,81
2013,MB,INTCN,CULT,Licensed source,0,6,81
2013,MB,INTCN,CULT,Unlicensed source,14,6,81
2013,MB,INTCN,RTL,Licensed source,0,6,81
2013,MB,INTCN,RTL,Unlicensed source,10,6,81
2013,MB,GV,CULT,Licensed source,0,6,81
2013,MB,GV,CULT,Unlicensed source,26,6,81
2013,MB,GV,RTL,Licensed source,0,6,81
2013,MB,GV,RTL,Unlicensed source,39,6,81
2013,SK,DP,CULT,Licensed source,0,6,81
2013,SK,DP,CULT,Unlicensed source,33,6,81
2013,SK,DP,RTL,Licensed source,0,6,81
2013,SK,DP,RTL,Unlicensed source,36,6,81
2013,SK,DMP,CULT,Licensed source,0,6,81
2013,SK,DMP,CULT,Unlicensed source,32,6,81
2013,SK,DMP,RTL,Licensed source,0,6,81
2013,SK,DMP,RTL,Unlicensed source,36,6,81
2013,SK,DOP,CULT,Licensed source,0,6,81
2013,SK,DOP,CULT,Unlicensed source,1,6,81
2013,SK,DOP,RTL,Licensed source,0,6,81
2013,SK,DOP,RTL,Unlicensed source,0,6,81
2013,SK,INTCN,CULT,Licensed source,0,6,81
2013,SK,INTCN,CULT,Unlicensed source,13,6,81
2013,SK,INTCN,RTL,Licensed source,0,6,81
2013,SK,INTCN,RTL,Unlicensed source,7,6,81
2013,SK,GV,CULT,Licensed source,0,6,81
2013,SK,GV,CULT,Unlicensed source,20,6,81
2013,SK,GV,RTL,Licensed source,0,6,81
2013,SK,GV,RTL,Unlicensed source,29,6,81
2013,AL,DP,CULT,Licensed source,5,6,81
2013,AL,DP,CULT,Unlicensed source,118,6,81
2013,AL,DP,RTL,Licensed source,0,6,81
2013,AL,DP,RTL,Unlicensed source,161,6,81
2013,AL,DMP,CULT,Licensed source,0,6,81
2013,AL,DMP,CULT,Unlicensed source,115,6,81
2013,AL,DMP,RTL,Licensed source,0,6,81
2013,AL,DMP,RTL,Unlicensed source,161,6,81
2013,AL,DOP,CULT,Licensed source,5,6,81
2013,AL,DOP,CULT,Unlicensed source,4,6,81
2013,AL,DOP,RTL,Licensed source,0,6,81
2013,AL,DOP,RTL,Unlicensed source,0,6,81
2013,AL,INTCN,CULT,Licensed source,4,6,81
2013,AL,INTCN,CULT,Unlicensed source,44,6,81
2013,AL,INTCN,RTL,Licensed source,0,6,81
2013,AL,INTCN,RTL,Unlicensed source,32,6,81
2013,AL,GV,CULT,Licensed source,1,6,81
2013,AL,GV,CULT,Unlicensed source,74,6,81
2013,AL,GV,RTL,Licensed source,0,6,81
2013,AL,GV,RTL,Unlicensed source,129,6,81
2013,BC,DP,CULT,Licensed source,2,6,81
2013,BC,DP,CULT,Unlicensed source,2245,6,81
2013,BC,DP,RTL,Licensed source,0,6,81
2013,BC,DP,RTL,Unlicensed source,468,6,81
2013,BC,DMP,CULT,Licensed source,0,6,81
2013,BC,DMP,CULT,Unlicensed source,2225,6,81
2013,BC,DMP,RTL,Licensed source,0,6,81
2013,BC,DMP,RTL,Unlicensed source,468,6,81
2013,BC,DOP,CULT,Licensed source,2,6,81
2013,BC,DOP,CULT,Unlicensed source,20,6,81
2013,BC,DOP,RTL,Licensed source,0,6,81
2013,BC,DOP,RTL,Unlicensed source,0,6,81
2013,BC,INTCN,CULT,Licensed source,1,6,81
2013,BC,INTCN,CULT,Unlicensed source,725,6,81
2013,BC,INTCN,RTL,Licensed source,0,6,81
2013,BC,INTCN,RTL,Unlicensed source,94,6,81
2013,BC,GV,CULT,Licensed source,0,6,81
2013,BC,GV,CULT,Unlicensed source,1520,6,81
2013,BC,GV,RTL,Licensed source,0,6,81
2013,BC,GV,RTL,Unlicensed source,374,6,81
2013,T,DP,CULT,Licensed source,0,6,81
2013,T,DP,CULT,Unlicensed source,0,6,81
2013,T,DP,RTL,Licensed source,0,6,81
2013,T,DP,RTL,Unlicensed source,4,6,81
2013,T,DMP,CULT,Licensed source,0,6,81
2013,T,DMP,CULT,Unlicensed source,0,6,81
2013,T,DMP,RTL,Licensed source,0,6,81
2013,T,DMP,RTL,Unlicensed source,4,6,81
2013,T,DOP,CULT,Licensed source,0,6,81
2013,T,DOP,CULT,Unlicensed source,0,6,81
2013,T,DOP,RTL,Licensed source,0,6,81
2013,T,DOP,RTL,Unlicensed source,0,6,81
2013,T,INTCN,CULT,Licensed source,0,6,81
2013,T,INTCN,CULT,Unlicensed source,0,6,81
2013,T,INTCN,RTL,Licensed source,0,6,81
2013,T,INTCN,RTL,Unlicensed source,1,6,81
2013,T,GV,CULT,Licensed source,0,6,81
2013,T,GV,CULT,Unlicensed source,0,6,81
2013,T,GV,RTL,Licensed source,0,6,81
2013,T,GV,RTL,Unlicensed source,3,6,81
2013,YT,DP,CULT,Licensed source,0,6,81
2013,YT,DP,CULT,Unlicensed source,0,6,81
2013,YT,DP,RTL,Licensed source,0,6,81
2013,YT,DP,RTL,Unlicensed source,1,6,81
2013,YT,DMP,CULT,Licensed source,0,6,81
2013,YT,DMP,CULT,Unlicensed source,0,6,81
2013,YT,DMP,RTL,Licensed source,0,6,81
2013,YT,DMP,RTL,Unlicensed source,1,6,81
2013,YT,DOP,CULT,Licensed source,0,6,81
2013,YT,DOP,CULT,Unlicensed source,0,6,81
2013,YT,DOP,RTL,Licensed source,0,6,81
2013,YT,DOP,RTL,Unlicensed source,0,6,81
2013,YT,INTCN,CULT,Licensed source,0,6,81
2013,YT,INTCN,CULT,Unlicensed source,0,6,81
2013,YT,INTCN,RTL,Licensed source,0,6,81
2013,YT,INTCN,RTL,Unlicensed source,0,6,81
2013,YT,GV,CULT,Licensed source,0,6,81
2013,YT,GV,CULT,Unlicensed source,0,6,81
2013,YT,GV,RTL,Licensed source,0,6,81
2013,YT,GV,RTL,Unlicensed source,1,6,81
2013,NTN,DP,CULT,Licensed source,NULL,6,81
2013,NTN,DP,CULT,Unlicensed source,NULL,6,81
2013,NTN,DP,RTL,Licensed source,NULL,6,81
2013,NTN,DP,RTL,Unlicensed source,NULL,6,81
2013,NTN,DMP,CULT,Licensed source,NULL,6,81
2013,NTN,DMP,CULT,Unlicensed source,NULL,6,81
2013,NTN,DMP,RTL,Licensed source,NULL,6,81
2013,NTN,DMP,RTL,Unlicensed source,NULL,6,81
2013,NTN,DOP,CULT,Licensed source,NULL,6,81
2013,NTN,DOP,CULT,Unlicensed source,NULL,6,81
2013,NTN,DOP,RTL,Licensed source,NULL,6,81
2013,NTN,DOP,RTL,Unlicensed source,NULL,6,81
2013,NTN,INTCN,CULT,Licensed source,NULL,6,81
2013,NTN,INTCN,CULT,Unlicensed source,NULL,6,81
2013,NTN,INTCN,RTL,Licensed source,NULL,6,81
2013,NTN,INTCN,RTL,Unlicensed source,NULL,6,81
2013,NTN,GV,CULT,Licensed source,NULL,6,81
2013,NTN,GV,CULT,Unlicensed source,NULL,6,81
2013,NTN,GV,RTL,Licensed source,NULL,6,81
2013,NTN,GV,RTL,Unlicensed source,NULL,6,81
2013,NT,DP,CULT,Licensed source,0,6,81
2013,NT,DP,CULT,Unlicensed source,0,6,81
2013,NT,DP,RTL,Licensed source,0,6,81
2013,NT,DP,RTL,Unlicensed source,1,6,81
2013,NT,DMP,CULT,Licensed source,0,6,81
2013,NT,DMP,CULT,Unlicensed source,0,6,81
2013,NT,DMP,RTL,Licensed source,0,6,81
2013,NT,DMP,RTL,Unlicensed source,1,6,81
2013,NT,DOP,CULT,Licensed source,0,6,81
2013,NT,DOP,CULT,Unlicensed source,0,6,81
2013,NT,DOP,RTL,Licensed source,0,6,81
2013,NT,DOP,RTL,Unlicensed source,0,6,81
2013,NT,INTCN,CULT,Licensed source,0,6,81
2013,NT,INTCN,CULT,Unlicensed source,0,6,81
2013,NT,INTCN,RTL,Licensed source,0,6,81
2013,NT,INTCN,RTL,Unlicensed source,0,6,81
2013,NT,GV,CULT,Licensed source,0,6,81
2013,NT,GV,CULT,Unlicensed source,0,6,81
2013,NT,GV,RTL,Licensed source,0,6,81
2013,NT,GV,RTL,Unlicensed source,1,6,81
2013,NU,DP,CULT,Licensed source,0,6,81
2013,NU,DP,CULT,Unlicensed source,0,6,81
2013,NU,DP,RTL,Licensed source,0,6,81
2013,NU,DP,RTL,Unlicensed source,1,6,81
2013,NU,DMP,CULT,Licensed source,0,6,81
2013,NU,DMP,CULT,Unlicensed source,0,6,81
2013,NU,DMP,RTL,Licensed source,0,6,81
2013,NU,DMP,RTL,Unlicensed source,1,6,81
2013,NU,DOP,CULT,Licensed source,0,6,81
2013,NU,DOP,CULT,Unlicensed source,0,6,81
2013,NU,DOP,RTL,Licensed source,0,6,81
2013,NU,DOP,RTL,Unlicensed source,0,6,81
2013,NU,INTCN,CULT,Licensed source,0,6,81
2013,NU,INTCN,CULT,Unlicensed source,0,6,81
2013,NU,INTCN,RTL,Licensed source,0,6,81
2013,NU,INTCN,RTL,Unlicensed source,0,6,81
2013,NU,GV,CULT,Licensed source,0,6,81
2013,NU,GV,CULT,Unlicensed source,0,6,81
2013,NU,GV,RTL,Licensed source,0,6,81
2013,NU,GV,RTL,Unlicensed source,1,6,81
2014,CN,DP,CULT,Licensed source,38,6,81
2014,CN,DP,CULT,Unlicensed source,4964,6,81
2014,CN,DP,RTL,Licensed source,0,6,81
2014,CN,DP,RTL,Unlicensed source,1784,6,81
2014,CN,DMP,CULT,Licensed source,22,6,81
2014,CN,DMP,CULT,Unlicensed source,4883,6,81
2014,CN,DMP,RTL,Licensed source,0,6,81
2014,CN,DMP,RTL,Unlicensed source,1784,6,81
2014,CN,DOP,CULT,Licensed source,15,6,81
2014,CN,DOP,CULT,Unlicensed source,81,6,81
2014,CN,DOP,RTL,Licensed source,0,6,81
2014,CN,DOP,RTL,Unlicensed source,0,6,81
2014,CN,INTCN,CULT,Licensed source,30,6,81
2014,CN,INTCN,CULT,Unlicensed source,1685,6,81
2014,CN,INTCN,RTL,Licensed source,0,6,81
2014,CN,INTCN,RTL,Unlicensed source,357,6,81
2014,CN,GV,CULT,Licensed source,8,6,81
2014,CN,GV,CULT,Unlicensed source,3279,6,81
2014,CN,GV,RTL,Licensed source,0,6,81
2014,CN,GV,RTL,Unlicensed source,1428,6,81
2014,AT,DP,CULT,Licensed source,0,6,81
2014,AT,DP,CULT,Unlicensed source,197,6,81
2014,AT,DP,RTL,Licensed source,0,6,81
2014,AT,DP,RTL,Unlicensed source,104,6,81
2014,AT,DMP,CULT,Licensed source,0,6,81
2014,AT,DMP,CULT,Unlicensed source,191,6,81
2014,AT,DMP,RTL,Licensed source,0,6,81
2014,AT,DMP,RTL,Unlicensed source,104,6,81
2014,AT,DOP,CULT,Licensed source,0,6,81
2014,AT,DOP,CULT,Unlicensed source,6,6,81
2014,AT,DOP,RTL,Licensed source,0,6,81
2014,AT,DOP,RTL,Unlicensed source,0,6,81
2014,AT,INTCN,CULT,Licensed source,0,6,81
2014,AT,INTCN,CULT,Unlicensed source,72,6,81
2014,AT,INTCN,RTL,Licensed source,0,6,81
2014,AT,INTCN,RTL,Unlicensed source,21,6,81
2014,AT,GV,CULT,Licensed source,0,6,81
2014,AT,GV,CULT,Unlicensed source,125,6,81
2014,AT,GV,RTL,Licensed source,0,6,81
2014,AT,GV,RTL,Unlicensed source,83,6,81
2014,NL,DP,CULT,Licensed source,0,6,81
2014,NL,DP,CULT,Unlicensed source,14,6,81
2014,NL,DP,RTL,Licensed source,0,6,81
2014,NL,DP,RTL,Unlicensed source,21,6,81
2014,NL,DMP,CULT,Licensed source,0,6,81
2014,NL,DMP,CULT,Unlicensed source,14,6,81
2014,NL,DMP,RTL,Licensed source,0,6,81
2014,NL,DMP,RTL,Unlicensed source,21,6,81
2014,NL,DOP,CULT,Licensed source,0,6,81
2014,NL,DOP,CULT,Unlicensed source,0,6,81
2014,NL,DOP,RTL,Licensed source,0,6,81
2014,NL,DOP,RTL,Unlicensed source,0,6,81
2014,NL,INTCN,CULT,Licensed source,0,6,81
2014,NL,INTCN,CULT,Unlicensed source,6,6,81
2014,NL,INTCN,RTL,Licensed source,0,6,81
2014,NL,INTCN,RTL,Unlicensed source,4,6,81
2014,NL,GV,CULT,Licensed source,0,6,81
2014,NL,GV,CULT,Unlicensed source,8,6,81
2014,NL,GV,RTL,Licensed source,0,6,81
2014,NL,GV,RTL,Unlicensed source,17,6,81
2014,PE,DP,CULT,Licensed source,0,6,81
2014,PE,DP,CULT,Unlicensed source,9,6,81
2014,PE,DP,RTL,Licensed source,0,6,81
2014,PE,DP,RTL,Unlicensed source,5,6,81
2014,PE,DMP,CULT,Licensed source,0,6,81
2014,PE,DMP,CULT,Unlicensed source,9,6,81
2014,PE,DMP,RTL,Licensed source,0,6,81
2014,PE,DMP,RTL,Unlicensed source,5,6,81
2014,PE,DOP,CULT,Licensed source,0,6,81
2014,PE,DOP,CULT,Unlicensed source,0,6,81
2014,PE,DOP,RTL,Licensed source,0,6,81
2014,PE,DOP,RTL,Unlicensed source,0,6,81
2014,PE,INTCN,CULT,Licensed source,0,6,81
2014,PE,INTCN,CULT,Unlicensed source,3,6,81
2014,PE,INTCN,RTL,Licensed source,0,6,81
2014,PE,INTCN,RTL,Unlicensed source,1,6,81
2014,PE,GV,CULT,Licensed source,0,6,81
2014,PE,GV,CULT,Unlicensed source,6,6,81
2014,PE,GV,RTL,Licensed source,0,6,81
2014,PE,GV,RTL,Unlicensed source,4,6,81
2014,NS,DP,CULT,Licensed source,0,6,81
2014,NS,DP,CULT,Unlicensed source,94,6,81
2014,NS,DP,RTL,Licensed source,0,6,81
2014,NS,DP,RTL,Unlicensed source,50,6,81
2014,NS,DMP,CULT,Licensed source,0,6,81
2014,NS,DMP,CULT,Unlicensed source,91,6,81
2014,NS,DMP,RTL,Licensed source,0,6,81
2014,NS,DMP,RTL,Unlicensed source,50,6,81
2014,NS,DOP,CULT,Licensed source,0,6,81
2014,NS,DOP,CULT,Unlicensed source,3,6,81
2014,NS,DOP,RTL,Licensed source,0,6,81
2014,NS,DOP,RTL,Unlicensed source,0,6,81
2014,NS,INTCN,CULT,Licensed source,0,6,81
2014,NS,INTCN,CULT,Unlicensed source,37,6,81
2014,NS,INTCN,RTL,Licensed source,0,6,81
2014,NS,INTCN,RTL,Unlicensed source,10,6,81
2014,NS,GV,CULT,Licensed source,0,6,81
2014,NS,GV,CULT,Unlicensed source,57,6,81
2014,NS,GV,RTL,Licensed source,0,6,81
2014,NS,GV,RTL,Unlicensed source,40,6,81
2014,NB,DP,CULT,Licensed source,0,6,81
2014,NB,DP,CULT,Unlicensed source,79,6,81
2014,NB,DP,RTL,Licensed source,0,6,81
2014,NB,DP,RTL,Unlicensed source,27,6,81
2014,NB,DMP,CULT,Licensed source,0,6,81
2014,NB,DMP,CULT,Unlicensed source,77,6,81
2014,NB,DMP,RTL,Licensed source,0,6,81
2014,NB,DMP,RTL,Unlicensed source,27,6,81
2014,NB,DOP,CULT,Licensed source,0,6,81
2014,NB,DOP,CULT,Unlicensed source,2,6,81
2014,NB,DOP,RTL,Licensed source,0,6,81
2014,NB,DOP,RTL,Unlicensed source,0,6,81
2014,NB,INTCN,CULT,Licensed source,0,6,81
2014,NB,INTCN,CULT,Unlicensed source,27,6,81
2014,NB,INTCN,RTL,Licensed source,0,6,81
2014,NB,INTCN,RTL,Unlicensed source,5,6,81
2014,NB,GV,CULT,Licensed source,0,6,81
2014,NB,GV,CULT,Unlicensed source,53,6,81
2014,NB,GV,RTL,Licensed source,0,6,81
2014,NB,GV,RTL,Unlicensed source,22,6,81
2014,QC,DP,CULT,Licensed source,15,6,81
2014,QC,DP,CULT,Unlicensed source,1638,6,81
2014,QC,DP,RTL,Licensed source,0,6,81
2014,QC,DP,RTL,Unlicensed source,371,6,81
2014,QC,DMP,CULT,Licensed source,14,6,81
2014,QC,DMP,CULT,Unlicensed source,1613,6,81
2014,QC,DMP,RTL,Licensed source,0,6,81
2014,QC,DMP,RTL,Unlicensed source,371,6,81
2014,QC,DOP,CULT,Licensed source,1,6,81
2014,QC,DOP,CULT,Unlicensed source,25,6,81
2014,QC,DOP,RTL,Licensed source,0,6,81
2014,QC,DOP,RTL,Unlicensed source,0,6,81
2014,QC,INTCN,CULT,Licensed source,12,6,81
2014,QC,INTCN,CULT,Unlicensed source,575,6,81
2014,QC,INTCN,RTL,Licensed source,0,6,81
2014,QC,INTCN,RTL,Unlicensed source,74,6,81
2014,QC,GV,CULT,Licensed source,3,6,81
2014,QC,GV,CULT,Unlicensed source,1063,6,81
2014,QC,GV,RTL,Licensed source,0,6,81
2014,QC,GV,RTL,Unlicensed source,297,6,81
2014,ON,DP,CULT,Licensed source,15,6,81
2014,ON,DP,CULT,Unlicensed source,777,6,81
2014,ON,DP,RTL,Licensed source,0,6,81
2014,ON,DP,RTL,Unlicensed source,588,6,81
2014,ON,DMP,CULT,Licensed source,4,6,81
2014,ON,DMP,CULT,Unlicensed source,754,6,81
2014,ON,DMP,RTL,Licensed source,0,6,81
2014,ON,DMP,RTL,Unlicensed source,588,6,81
2014,ON,DOP,CULT,Licensed source,11,6,81
2014,ON,DOP,CULT,Unlicensed source,23,6,81
2014,ON,DOP,RTL,Licensed source,0,6,81
2014,ON,DOP,RTL,Unlicensed source,0,6,81
2014,ON,INTCN,CULT,Licensed source,12,6,81
2014,ON,INTCN,CULT,Unlicensed source,263,6,81
2014,ON,INTCN,RTL,Licensed source,0,6,81
2014,ON,INTCN,RTL,Unlicensed source,118,6,81
2014,ON,GV,CULT,Licensed source,3,6,81
2014,ON,GV,CULT,Unlicensed source,515,6,81
2014,ON,GV,RTL,Licensed source,0,6,81
2014,ON,GV,RTL,Unlicensed source,470,6,81
2014,PR,DP,CULT,Licensed source,0,6,81
2014,PR,DP,CULT,Unlicensed source,202,6,81
2014,PR,DP,RTL,Licensed source,0,6,81
2014,PR,DP,RTL,Unlicensed source,249,6,81
2014,PR,DMP,CULT,Licensed source,0,6,81
2014,PR,DMP,CULT,Unlicensed source,196,6,81
2014,PR,DMP,RTL,Licensed source,0,6,81
2014,PR,DMP,RTL,Unlicensed source,249,6,81
2014,PR,DOP,CULT,Licensed source,0,6,81
2014,PR,DOP,CULT,Unlicensed source,6,6,81
2014,PR,DOP,RTL,Licensed source,0,6,81
2014,PR,DOP,RTL,Unlicensed source,0,6,81
2014,PR,INTCN,CULT,Licensed source,0,6,81
2014,PR,INTCN,CULT,Unlicensed source,76,6,81
2014,PR,INTCN,RTL,Licensed source,0,6,81
2014,PR,INTCN,RTL,Unlicensed source,50,6,81
2014,PR,GV,CULT,Licensed source,0,6,81
2014,PR,GV,CULT,Unlicensed source,127,6,81
2014,PR,GV,RTL,Licensed source,0,6,81
2014,PR,GV,RTL,Unlicensed source,199,6,81
2014,MB,DP,CULT,Licensed source,0,6,81
2014,MB,DP,CULT,Unlicensed source,46,6,81
2014,MB,DP,RTL,Licensed source,0,6,81
2014,MB,DP,RTL,Unlicensed source,49,6,81
2014,MB,DMP,CULT,Licensed source,0,6,81
2014,MB,DMP,CULT,Unlicensed source,44,6,81
2014,MB,DMP,RTL,Licensed source,0,6,81
2014,MB,DMP,RTL,Unlicensed source,49,6,81
2014,MB,DOP,CULT,Licensed source,0,6,81
2014,MB,DOP,CULT,Unlicensed source,1,6,81
2014,MB,DOP,RTL,Licensed source,0,6,81
2014,MB,DOP,RTL,Unlicensed source,0,6,81
2014,MB,INTCN,CULT,Licensed source,0,6,81
2014,MB,INTCN,CULT,Unlicensed source,16,6,81
2014,MB,INTCN,RTL,Licensed source,0,6,81
2014,MB,INTCN,RTL,Unlicensed source,10,6,81
2014,MB,GV,CULT,Licensed source,0,6,81
2014,MB,GV,CULT,Unlicensed source,30,6,81
2014,MB,GV,RTL,Licensed source,0,6,81
2014,MB,GV,RTL,Unlicensed source,39,6,81
2014,SK,DP,CULT,Licensed source,0,6,81
2014,SK,DP,CULT,Unlicensed source,34,6,81
2014,SK,DP,RTL,Licensed source,0,6,81
2014,SK,DP,RTL,Unlicensed source,36,6,81
2014,SK,DMP,CULT,Licensed source,0,6,81
2014,SK,DMP,CULT,Unlicensed source,33,6,81
2014,SK,DMP,RTL,Licensed source,0,6,81
2014,SK,DMP,RTL,Unlicensed source,36,6,81
2014,SK,DOP,CULT,Licensed source,0,6,81
2014,SK,DOP,CULT,Unlicensed source,1,6,81
2014,SK,DOP,RTL,Licensed source,0,6,81
2014,SK,DOP,RTL,Unlicensed source,0,6,81
2014,SK,INTCN,CULT,Licensed source,0,6,81
2014,SK,INTCN,CULT,Unlicensed source,14,6,81
2014,SK,INTCN,RTL,Licensed source,0,6,81
2014,SK,INTCN,RTL,Unlicensed source,7,6,81
2014,SK,GV,CULT,Licensed source,0,6,81
2014,SK,GV,CULT,Unlicensed source,20,6,81
2014,SK,GV,RTL,Licensed source,0,6,81
2014,SK,GV,RTL,Unlicensed source,29,6,81
2014,AL,DP,CULT,Licensed source,0,6,81
2014,AL,DP,CULT,Unlicensed source,123,6,81
2014,AL,DP,RTL,Licensed source,0,6,81
2014,AL,DP,RTL,Unlicensed source,164,6,81
2014,AL,DMP,CULT,Licensed source,0,6,81
2014,AL,DMP,CULT,Unlicensed source,119,6,81
2014,AL,DMP,RTL,Licensed source,0,6,81
2014,AL,DMP,RTL,Unlicensed source,164,6,81
2014,AL,DOP,CULT,Licensed source,0,6,81
2014,AL,DOP,CULT,Unlicensed source,4,6,81
2014,AL,DOP,RTL,Licensed source,0,6,81
2014,AL,DOP,RTL,Unlicensed source,0,6,81
2014,AL,INTCN,CULT,Licensed source,0,6,81
2014,AL,INTCN,CULT,Unlicensed source,46,6,81
2014,AL,INTCN,RTL,Licensed source,0,6,81
2014,AL,INTCN,RTL,Unlicensed source,33,6,81
2014,AL,GV,CULT,Licensed source,0,6,81
2014,AL,GV,CULT,Unlicensed source,78,6,81
2014,AL,GV,RTL,Licensed source,0,6,81
2014,AL,GV,RTL,Unlicensed source,131,6,81
2014,BC,DP,CULT,Licensed source,8,6,81
2014,BC,DP,CULT,Unlicensed source,2150,6,81
2014,BC,DP,RTL,Licensed source,0,6,81
2014,BC,DP,RTL,Unlicensed source,469,6,81
2014,BC,DMP,CULT,Licensed source,5,6,81
2014,BC,DMP,CULT,Unlicensed source,2129,6,81
2014,BC,DMP,RTL,Licensed source,0,6,81
2014,BC,DMP,RTL,Unlicensed source,469,6,81
2014,BC,DOP,CULT,Licensed source,3,6,81
2014,BC,DOP,CULT,Unlicensed source,21,6,81
2014,BC,DOP,RTL,Licensed source,0,6,81
2014,BC,DOP,RTL,Unlicensed source,0,6,81
2014,BC,INTCN,CULT,Licensed source,6,6,81
2014,BC,INTCN,CULT,Unlicensed source,700,6,81
2014,BC,INTCN,RTL,Licensed source,0,6,81
2014,BC,INTCN,RTL,Unlicensed source,94,6,81
2014,BC,GV,CULT,Licensed source,2,6,81
2014,BC,GV,CULT,Unlicensed source,1450,6,81
2014,BC,GV,RTL,Licensed source,0,6,81
2014,BC,GV,RTL,Unlicensed source,375,6,81
2014,T,DP,CULT,Licensed source,0,6,81
2014,T,DP,CULT,Unlicensed source,0,6,81
2014,T,DP,RTL,Licensed source,0,6,81
2014,T,DP,RTL,Unlicensed source,4,6,81
2014,T,DMP,CULT,Licensed source,0,6,81
2014,T,DMP,CULT,Unlicensed source,0,6,81
2014,T,DMP,RTL,Licensed source,0,6,81
2014,T,DMP,RTL,Unlicensed source,4,6,81
2014,T,DOP,CULT,Licensed source,0,6,81
2014,T,DOP,CULT,Unlicensed source,0,6,81
2014,T,DOP,RTL,Licensed source,0,6,81
2014,T,DOP,RTL,Unlicensed source,0,6,81
2014,T,INTCN,CULT,Licensed source,0,6,81
2014,T,INTCN,CULT,Unlicensed source,0,6,81
2014,T,INTCN,RTL,Licensed source,0,6,81
2014,T,INTCN,RTL,Unlicensed source,1,6,81
2014,T,GV,CULT,Licensed source,0,6,81
2014,T,GV,CULT,Unlicensed source,0,6,81
2014,T,GV,RTL,Licensed source,0,6,81
2014,T,GV,RTL,Unlicensed source,3,6,81
2014,YT,DP,CULT,Licensed source,0,6,81
2014,YT,DP,CULT,Unlicensed source,0,6,81
2014,YT,DP,RTL,Licensed source,0,6,81
2014,YT,DP,RTL,Unlicensed source,1,6,81
2014,YT,DMP,CULT,Licensed source,0,6,81
2014,YT,DMP,CULT,Unlicensed source,0,6,81
2014,YT,DMP,RTL,Licensed source,0,6,81
2014,YT,DMP,RTL,Unlicensed source,1,6,81
2014,YT,DOP,CULT,Licensed source,0,6,81
2014,YT,DOP,CULT,Unlicensed source,0,6,81
2014,YT,DOP,RTL,Licensed source,0,6,81
2014,YT,DOP,RTL,Unlicensed source,0,6,81
2014,YT,INTCN,CULT,Licensed source,0,6,81
2014,YT,INTCN,CULT,Unlicensed source,0,6,81
2014,YT,INTCN,RTL,Licensed source,0,6,81
2014,YT,INTCN,RTL,Unlicensed source,0,6,81
2014,YT,GV,CULT,Licensed source,0,6,81
2014,YT,GV,CULT,Unlicensed source,0,6,81
2014,YT,GV,RTL,Licensed source,0,6,81
2014,YT,GV,RTL,Unlicensed source,1,6,81
2014,NTN,DP,CULT,Licensed source,NULL,6,81
2014,NTN,DP,CULT,Unlicensed source,NULL,6,81
2014,NTN,DP,RTL,Licensed source,NULL,6,81
2014,NTN,DP,RTL,Unlicensed source,NULL,6,81
2014,NTN,DMP,CULT,Licensed source,NULL,6,81
2014,NTN,DMP,CULT,Unlicensed source,NULL,6,81
2014,NTN,DMP,RTL,Licensed source,NULL,6,81
2014,NTN,DMP,RTL,Unlicensed source,NULL,6,81
2014,NTN,DOP,CULT,Licensed source,NULL,6,81
2014,NTN,DOP,CULT,Unlicensed source,NULL,6,81
2014,NTN,DOP,RTL,Licensed source,NULL,6,81
2014,NTN,DOP,RTL,Unlicensed source,NULL,6,81
